 pays	 pays_lib	 syst	 syst_lib	 sect	 sect_lib	 agglo	 agglo_lib	 annee	 mois	 pue	 fm	 cap	 pue_sp	cap_sp	 nbre_enquete_sp	 esp	 esp_lib	 eco_lib	 li	 xi	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	3.21	707.6	39	HBO	Hyperopisus bebe	Continentale occasionnelle	29	48.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	3.21	707.6	39	HBO	Hyperopisus bebe	Continentale occasionnelle	30	22.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	3.21	707.6	39	HBO	Hyperopisus bebe	Continentale occasionnelle	31	1.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	3.21	707.6	39	HBO	Hyperopisus bebe	Continentale occasionnelle	32	18.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	3.21	707.6	39	HBO	Hyperopisus bebe	Continentale occasionnelle	33	14	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	3.21	707.6	39	HBO	Hyperopisus bebe	Continentale occasionnelle	34	45.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	3.21	707.6	39	HBO	Hyperopisus bebe	Continentale occasionnelle	35	47.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	3.21	707.6	39	HBO	Hyperopisus bebe	Continentale occasionnelle	36	152	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	3.21	707.6	39	HBO	Hyperopisus bebe	Continentale occasionnelle	37	135.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	3.21	707.6	39	HBO	Hyperopisus bebe	Continentale occasionnelle	38	166	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	3.21	707.6	39	HBO	Hyperopisus bebe	Continentale occasionnelle	39	111.5	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	3.21	707.6	39	HBO	Hyperopisus bebe	Continentale occasionnelle	40	96.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	3.21	707.6	39	HBO	Hyperopisus bebe	Continentale occasionnelle	41	97.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	3.21	707.6	39	HBO	Hyperopisus bebe	Continentale occasionnelle	42	29.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	3.21	707.6	39	HBO	Hyperopisus bebe	Continentale occasionnelle	43	25.5	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	3.21	707.6	39	HBO	Hyperopisus bebe	Continentale occasionnelle	44	31.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	3.21	707.6	39	HBO	Hyperopisus bebe	Continentale occasionnelle	46	8.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	3.21	707.6	39	HBO	Hyperopisus bebe	Continentale occasionnelle	47	10.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	3.21	707.6	39	HBO	Hyperopisus bebe	Continentale occasionnelle	49	10.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	3.21	707.6	39	HBO	Hyperopisus bebe	Continentale occasionnelle	50	28.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	3.21	707.6	39	HBO	Hyperopisus bebe	Continentale occasionnelle	52	16.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	3.21	707.6	39	HBO	Hyperopisus bebe	Continentale occasionnelle	53	8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	3.21	707.6	39	HBO	Hyperopisus bebe	Continentale occasionnelle	54	29.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.063	13.9	3	HET	Heterobranchus spp.	Continentale	32	5.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.063	13.9	3	HET	Heterobranchus spp.	Continentale	35	8.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.063	13.9	3	HET	Heterobranchus spp.	Continentale	36	2.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.063	13.9	3	HET	Heterobranchus spp.	Continentale	40	8.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.467	102.9	35	HFA	Hemichromis fasciatus	Estuarienne d'origine continentale	9	8.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.467	102.9	35	HFA	Hemichromis fasciatus	Estuarienne d'origine continentale	10	4.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.467	102.9	35	HFA	Hemichromis fasciatus	Estuarienne d'origine continentale	11	45.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.467	102.9	35	HFA	Hemichromis fasciatus	Estuarienne d'origine continentale	12	80.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.467	102.9	35	HFA	Hemichromis fasciatus	Estuarienne d'origine continentale	13	79.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.467	102.9	35	HFA	Hemichromis fasciatus	Estuarienne d'origine continentale	14	107.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.467	102.9	35	HFA	Hemichromis fasciatus	Estuarienne d'origine continentale	15	166.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.467	102.9	35	HFA	Hemichromis fasciatus	Estuarienne d'origine continentale	16	148.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.467	102.9	35	HFA	Hemichromis fasciatus	Estuarienne d'origine continentale	17	108.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.467	102.9	35	HFA	Hemichromis fasciatus	Estuarienne d'origine continentale	18	80.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.467	102.9	35	HFA	Hemichromis fasciatus	Estuarienne d'origine continentale	19	68	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.467	102.9	35	HFA	Hemichromis fasciatus	Estuarienne d'origine continentale	20	31.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.467	102.9	35	HFA	Hemichromis fasciatus	Estuarienne d'origine continentale	21	33.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.467	102.9	35	HFA	Hemichromis fasciatus	Estuarienne d'origine continentale	22	33.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.467	102.9	35	HFA	Hemichromis fasciatus	Estuarienne d'origine continentale	23	10.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.467	102.9	35	HFA	Hemichromis fasciatus	Estuarienne d'origine continentale	24	10.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.467	102.9	35	HFA	Hemichromis fasciatus	Estuarienne d'origine continentale	25	10.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.467	102.9	35	HFA	Hemichromis fasciatus	Estuarienne d'origine continentale	26	10.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.467	102.9	35	HFA	Hemichromis fasciatus	Estuarienne d'origine continentale	28	5.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	1.463	322.5	39	HFO	Hydrocynus forskahlii	Continentale occasionnelle	10	10.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	1.463	322.5	39	HFO	Hydrocynus forskahlii	Continentale occasionnelle	12	11.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	1.463	322.5	39	HFO	Hydrocynus forskahlii	Continentale occasionnelle	13	77.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	1.463	322.5	39	HFO	Hydrocynus forskahlii	Continentale occasionnelle	14	231.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	1.463	322.5	39	HFO	Hydrocynus forskahlii	Continentale occasionnelle	15	462.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	1.463	322.5	39	HFO	Hydrocynus forskahlii	Continentale occasionnelle	16	546.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	1.463	322.5	39	HFO	Hydrocynus forskahlii	Continentale occasionnelle	17	488.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	1.463	322.5	39	HFO	Hydrocynus forskahlii	Continentale occasionnelle	18	443.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	1.463	322.5	39	HFO	Hydrocynus forskahlii	Continentale occasionnelle	19	293.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	1.463	322.5	39	HFO	Hydrocynus forskahlii	Continentale occasionnelle	20	156.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	1.463	322.5	39	HFO	Hydrocynus forskahlii	Continentale occasionnelle	21	151.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	1.463	322.5	39	HFO	Hydrocynus forskahlii	Continentale occasionnelle	22	106.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	1.463	322.5	39	HFO	Hydrocynus forskahlii	Continentale occasionnelle	23	85	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	1.463	322.5	39	HFO	Hydrocynus forskahlii	Continentale occasionnelle	24	102.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	1.463	322.5	39	HFO	Hydrocynus forskahlii	Continentale occasionnelle	25	84.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	1.463	322.5	39	HFO	Hydrocynus forskahlii	Continentale occasionnelle	26	31.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	1.463	322.5	39	HFO	Hydrocynus forskahlii	Continentale occasionnelle	27	31.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	1.463	322.5	39	HFO	Hydrocynus forskahlii	Continentale occasionnelle	28	4.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	1.463	322.5	39	HFO	Hydrocynus forskahlii	Continentale occasionnelle	29	18.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	1.463	322.5	39	HFO	Hydrocynus forskahlii	Continentale occasionnelle	30	29.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	1.463	322.5	39	HFO	Hydrocynus forskahlii	Continentale occasionnelle	31	10.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	1.463	322.5	39	HFO	Hydrocynus forskahlii	Continentale occasionnelle	32	0.5	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	1.463	322.5	39	HFO	Hydrocynus forskahlii	Continentale occasionnelle	36	9.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.012	2.6	2	HLO	Heterobranchus longifilis	Continentale à affinité estuarienne	30	3.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.012	2.6	2	HLO	Heterobranchus longifilis	Continentale à affinité estuarienne	32	3.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.301	66.4	27	HYB	Hydrocynus brevis	Continentale occasionnelle	11	0.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.301	66.4	27	HYB	Hydrocynus brevis	Continentale occasionnelle	13	3.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.301	66.4	27	HYB	Hydrocynus brevis	Continentale occasionnelle	16	3.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.301	66.4	27	HYB	Hydrocynus brevis	Continentale occasionnelle	18	3.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.301	66.4	27	HYB	Hydrocynus brevis	Continentale occasionnelle	19	20.5	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.301	66.4	27	HYB	Hydrocynus brevis	Continentale occasionnelle	20	3.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.301	66.4	27	HYB	Hydrocynus brevis	Continentale occasionnelle	22	0.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.301	66.4	27	HYB	Hydrocynus brevis	Continentale occasionnelle	23	12.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.301	66.4	27	HYB	Hydrocynus brevis	Continentale occasionnelle	24	3.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.301	66.4	27	HYB	Hydrocynus brevis	Continentale occasionnelle	26	20.5	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.301	66.4	27	HYB	Hydrocynus brevis	Continentale occasionnelle	27	26	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.301	66.4	27	HYB	Hydrocynus brevis	Continentale occasionnelle	28	20.5	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.301	66.4	27	HYB	Hydrocynus brevis	Continentale occasionnelle	30	14.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.301	66.4	27	HYB	Hydrocynus brevis	Continentale occasionnelle	31	1.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.301	66.4	27	HYB	Hydrocynus brevis	Continentale occasionnelle	32	11.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.301	66.4	27	HYB	Hydrocynus brevis	Continentale occasionnelle	33	11.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.301	66.4	27	HYB	Hydrocynus brevis	Continentale occasionnelle	34	1.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.301	66.4	27	HYB	Hydrocynus brevis	Continentale occasionnelle	37	11.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.677	149.2	28	LCO	Labeo coubie	Continentale occasionnelle	12	1.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.677	149.2	28	LCO	Labeo coubie	Continentale occasionnelle	13	13.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.677	149.2	28	LCO	Labeo coubie	Continentale occasionnelle	14	26.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.677	149.2	28	LCO	Labeo coubie	Continentale occasionnelle	15	79.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.677	149.2	28	LCO	Labeo coubie	Continentale occasionnelle	16	54.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.677	149.2	28	LCO	Labeo coubie	Continentale occasionnelle	17	74.2	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.677	149.2	28	LCO	Labeo coubie	Continentale occasionnelle	18	87.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.677	149.2	28	LCO	Labeo coubie	Continentale occasionnelle	19	61.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.677	149.2	28	LCO	Labeo coubie	Continentale occasionnelle	20	72.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.677	149.2	28	LCO	Labeo coubie	Continentale occasionnelle	21	71.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.677	149.2	28	LCO	Labeo coubie	Continentale occasionnelle	22	40.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.677	149.2	28	LCO	Labeo coubie	Continentale occasionnelle	23	50	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.677	149.2	28	LCO	Labeo coubie	Continentale occasionnelle	24	10.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.677	149.2	28	LCO	Labeo coubie	Continentale occasionnelle	25	4.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.677	149.2	28	LCO	Labeo coubie	Continentale occasionnelle	26	7.8	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.677	149.2	28	LCO	Labeo coubie	Continentale occasionnelle	27	8.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.677	149.2	28	LCO	Labeo coubie	Continentale occasionnelle	29	1.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.677	149.2	28	LCO	Labeo coubie	Continentale occasionnelle	30	1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.677	149.2	28	LCO	Labeo coubie	Continentale occasionnelle	39	1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.677	149.2	28	LCO	Labeo coubie	Continentale occasionnelle	56	0.5	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	2.444	538.8	50	LNI	Lates niloticus	Continentale occasionnelle	2	9.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	2.444	538.8	50	LNI	Lates niloticus	Continentale occasionnelle	10	1.5	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	2.444	538.8	50	LNI	Lates niloticus	Continentale occasionnelle	11	7.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	2.444	538.8	50	LNI	Lates niloticus	Continentale occasionnelle	12	39.4	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	2.444	538.8	50	LNI	Lates niloticus	Continentale occasionnelle	13	14.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	2.444	538.8	50	LNI	Lates niloticus	Continentale occasionnelle	14	29.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	2.444	538.8	50	LNI	Lates niloticus	Continentale occasionnelle	15	91.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	2.444	538.8	50	LNI	Lates niloticus	Continentale occasionnelle	16	131.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.415	91.5	22	MDE	Mormyrops deliciosus	Continentale	33	13.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.415	91.5	22	MDE	Mormyrops deliciosus	Continentale	34	36.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.415	91.5	22	MDE	Mormyrops deliciosus	Continentale	35	24.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.415	91.5	22	MDE	Mormyrops deliciosus	Continentale	36	13.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.415	91.5	22	MDE	Mormyrops deliciosus	Continentale	37	10.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.415	91.5	22	MDE	Mormyrops deliciosus	Continentale	38	0.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.415	91.5	22	MDE	Mormyrops deliciosus	Continentale	39	8.6	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.415	91.5	22	MDE	Mormyrops deliciosus	Continentale	40	1.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.415	91.5	22	MDE	Mormyrops deliciosus	Continentale	43	10.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.415	91.5	22	MDE	Mormyrops deliciosus	Continentale	44	10.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.415	91.5	22	MDE	Mormyrops deliciosus	Continentale	48	10.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.415	91.5	22	MDE	Mormyrops deliciosus	Continentale	50	10.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.046	10.1	11	MEL	Malapterurus electricus	Continentale occasionnelle	15	9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	0.046	10.1	11	MEL	Malapterurus electricus	Continentale occasionnelle	16	18	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	2.444	538.8	50	LNI	Lates niloticus	Continentale occasionnelle	17	122.5	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	2.444	538.8	50	LNI	Lates niloticus	Continentale occasionnelle	18	92.1	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	2.444	538.8	50	LNI	Lates niloticus	Continentale occasionnelle	19	80.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	2.444	538.8	50	LNI	Lates niloticus	Continentale occasionnelle	20	93.9	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	2.444	538.8	50	LNI	Lates niloticus	Continentale occasionnelle	21	84.3	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	2.444	538.8	50	LNI	Lates niloticus	Continentale occasionnelle	22	134	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	2.444	538.8	50	LNI	Lates niloticus	Continentale occasionnelle	23	222	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	2.444	538.8	50	LNI	Lates niloticus	Continentale occasionnelle	24	205.7	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	2.444	538.8	50	LNI	Lates niloticus	Continentale occasionnelle	25	238	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	2.444	538.8	50	LNI	Lates niloticus	Continentale occasionnelle	26	176	
ML	Mali	5	Lac de Manantali	3	Amont	125	Bokadary daga	2002	12	25.178	220.444	5550.3	2.444	538.8	50	LNI	Lates niloticus	Continentale occasionnelle	27	92.8	
