numero	 pays	 pays_lib	 syst	 syst_lib	 sect	 sect_lib	 agglo_lib	 iddeb	 up	 dbq_an	 dbq_mois	 dbq_date	 type_engin	 engin
2385	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2385	1032	2002	12	2002-12-20	FMMO50	28034
2386	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2386	51	2002	12	2002-12-20	FMDO30	28038
2387	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2387	1034	2002	12	2002-12-20	FMMO55	28040
2387	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2387	1034	2002	12	2002-12-20	FMMO35	28041
2387	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2387	1034	2002	12	2002-12-20	FMMO65	28039
2387	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2387	1034	2002	12	2002-12-20	PLA4	28042
2388	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2388	31	2002	12	2002-12-20	FMDO30	28043
2388	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2388	31	2002	12	2002-12-20	FMDO45	28044
2389	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2389	2493	2002	12	2002-12-20	SENNE60	28045
2390	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2390	1536	2002	12	2002-12-21	SENNE60	28046
2391	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2391	1536	2002	12	2002-12-22	SENNE60	28047
2392	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2392	33	2002	12	2002-12-22	FMMO55	28049
2392	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2392	33	2002	12	2002-12-22	FMMO45	28050
2392	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2392	33	2002	12	2002-12-22	PLA6	28051
2392	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2392	33	2002	12	2002-12-22	FMMO50	28048
2393	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2393	1034	2002	12	2002-12-22	FMMO55	28053
2393	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2393	1034	2002	12	2002-12-22	FMMO35	28054
2393	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2393	1034	2002	12	2002-12-22	FMMO65	28052
2393	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2393	1034	2002	12	2002-12-22	PLA4	28055
2394	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2394	1032	2002	12	2002-12-22	PLA4	28060
2394	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2394	1032	2002	12	2002-12-22	FMMO55	28056
2394	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2394	1032	2002	12	2002-12-22	FMMO40	28059
2394	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2394	1032	2002	12	2002-12-22	FMMO50	28057
2394	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2394	1032	2002	12	2002-12-22	FMMO45	28058
2395	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2395	1035	2002	12	2002-12-22	PLA6	28064
2395	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2395	1035	2002	12	2002-12-22	FMMO55	28061
2395	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2395	1035	2002	12	2002-12-22	FMMO45	28062
2395	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2395	1035	2002	12	2002-12-22	FMMO40	28063
2396	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2396	31	2002	12	2002-12-22	FMDO45	28066
2396	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2396	31	2002	12	2002-12-22	FMDO30	28065
2397	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2397	346	2002	12	2002-12-23	FMDO50	28070
2397	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2397	346	2002	12	2002-12-23	PLA6	28071
2397	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2397	346	2002	12	2002-12-23	FMMO55	28067
2397	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2397	346	2002	12	2002-12-23	FMMO40	28068
2397	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2397	346	2002	12	2002-12-23	FMMO50	28069
2398	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2398	1034	2002	12	2002-12-23	PLA4	28075
2398	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2398	1034	2002	12	2002-12-23	DURANKO	28074
2398	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2398	1034	2002	12	2002-12-23	FMMO35	28073
2398	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2398	1034	2002	12	2002-12-23	FMMO55	28072
2399	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2399	1536	2002	12	2002-12-23	SENNE60	28076
2400	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2400	1536	2002	12	2002-12-24	SENNE60	28077
2401	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2401	1536	2002	12	2002-12-25	SENNE60	28078
2402	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2402	1536	2002	12	2002-12-26	SENNE60	28079
2403	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	2403	1536	2002	12	2002-12-27	SENNE60	28080
1918	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1918	31	2003	1	2003-01-14	FMDO45	26912
1918	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1918	31	2003	1	2003-01-14	FMDO30	26911
1919	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1919	33	2003	1	2003-01-14	PLA6	26915
1919	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1919	33	2003	1	2003-01-14	FMMO50	26914
1919	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1919	33	2003	1	2003-01-14	FMMO55	26913
1919	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1919	33	2003	1	2003-01-14	FMMO40	26916
1920	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1920	1474	2003	1	2003-01-14	FMMO30	26918
1920	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1920	1474	2003	1	2003-01-14	FMMO45	26919
1920	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1920	1474	2003	1	2003-01-14	FMMO55	26917
1920	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1920	1474	2003	1	2003-01-14	PLA6	26921
1920	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1920	1474	2003	1	2003-01-14	FMMO50	26920
1921	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1921	1033	2003	1	2003-01-14	FMDO40	26923
1921	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1921	1033	2003	1	2003-01-14	FMDO40	26925
1921	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1921	1033	2003	1	2003-01-14	FMMO40	26924
1921	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1921	1033	2003	1	2003-01-14	FMDO30	26922
1922	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1922	2463	2003	1	2003-01-14	PLA9	26926
1923	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1923	2464	2003	1	2003-01-14	PLA9	26927
1924	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1924	2465	2003	1	2003-01-14	PLA9	26928
1925	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1925	31	2003	1	2003-01-15	FMDO30	26929
1925	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1925	31	2003	1	2003-01-15	FMDO45	26930
1926	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1926	1035	2003	1	2003-01-15	FMMO55	26931
1926	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1926	1035	2003	1	2003-01-15	FMMO50	26934
1926	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1926	1035	2003	1	2003-01-15	FMMO45	26933
1926	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1926	1035	2003	1	2003-01-15	FMDO55	26932
1926	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1926	1035	2003	1	2003-01-15	PLA4	26935
1927	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1927	1033	2003	1	2003-01-15	FMDO30	26936
1927	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1927	1033	2003	1	2003-01-15	FMMO50	26937
1927	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1927	1033	2003	1	2003-01-15	FMMO40	26939
1927	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1927	1033	2003	1	2003-01-15	FMDO40	26938
1928	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1928	33	2003	1	2003-01-15	PLA6	26943
1928	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1928	33	2003	1	2003-01-15	FMMO55	26940
1928	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1928	33	2003	1	2003-01-15	FMMO40	26942
1928	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1928	33	2003	1	2003-01-15	FMMO50	26941
1929	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1929	9	2003	1	2003-01-15	PLA9	26944
1930	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1930	1960	2003	1	2003-01-15	PLA9	26945
1931	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1931	24	2003	1	2003-01-15	PLA9	26946
1932	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1932	1474	2003	1	2003-01-16	PLA6	26951
1932	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1932	1474	2003	1	2003-01-16	FMMO50	26950
1932	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1932	1474	2003	1	2003-01-16	FMMO55	26948
1932	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1932	1474	2003	1	2003-01-16	FMMO30	26947
1932	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1932	1474	2003	1	2003-01-16	FMMO45	26949
1933	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1933	1035	2003	1	2003-01-16	FMDO55	26953
1933	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1933	1035	2003	1	2003-01-16	FMMO50	26955
1933	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1933	1035	2003	1	2003-01-16	FMMO55	26952
1933	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1933	1035	2003	1	2003-01-16	FMMO45	26954
1933	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1933	1035	2003	1	2003-01-16	PLA4	26956
1934	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1934	1474	2003	1	2003-01-16	FMMO45	26959
1934	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1934	1474	2003	1	2003-01-16	PLA6	26961
1934	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1934	1474	2003	1	2003-01-16	FMMO50	26960
1934	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1934	1474	2003	1	2003-01-16	FMMO30	26957
1934	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1934	1474	2003	1	2003-01-16	FMMO55	26958
1935	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1935	1034	2003	1	2003-01-16	FMMO55	26963
1935	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1935	1034	2003	1	2003-01-16	FMMO45	26962
1935	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1935	1034	2003	1	2003-01-16	PLA6	26964
1936	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1936	2466	2003	1	2003-01-16	PLA4	26968
1936	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1936	2466	2003	1	2003-01-16	FMMO50	26966
1936	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1936	2466	2003	1	2003-01-16	FMMO35	26967
1936	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1936	2466	2003	1	2003-01-16	FMMO55	26965
1937	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1937	1960	2003	1	2003-01-16	PLA9	26969
1938	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1938	2467	2003	1	2003-01-16	PLA9	26970
1939	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1939	9	2003	1	2003-01-16	PLA13	26971
1940	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1940	2464	2003	1	2003-01-16	PLA9	26972
1941	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1941	1033	2003	1	2003-01-17	FMMO40	26974
1941	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1941	1033	2003	1	2003-01-17	FMDO50	26976
1941	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1941	1033	2003	1	2003-01-17	FMDO40	26975
1941	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1941	1033	2003	1	2003-01-17	FMDO30	26973
1942	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1942	1034	2003	1	2003-01-17	PLA6	26979
1942	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1942	1034	2003	1	2003-01-17	FMMO45	26977
1942	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1942	1034	2003	1	2003-01-17	FMMO55	26978
1943	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1943	33	2003	1	2003-01-17	PLA6	26982
1943	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1943	33	2003	1	2003-01-17	FMMO50	26983
1943	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1943	33	2003	1	2003-01-17	FMMO40	26981
1943	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1943	33	2003	1	2003-01-17	FMMO55	26980
1944	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1944	9	2003	1	2003-01-17	PLA13	26984
1945	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1945	2464	2003	1	2003-01-17	PLA9	26985
1946	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1946	2468	2003	1	2003-01-17	PLA9	26986
1947	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1947	2464	2003	1	2003-01-18	PLA9	26987
1948	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1948	2469	2003	1	2003-01-18	FMDO30	26988
1948	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1948	2469	2003	1	2003-01-18	FMDO45	26989
1949	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1949	1032	2003	1	2003-01-18	FMMO35	26991
1949	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1949	1032	2003	1	2003-01-18	PLA4	26993
1949	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1949	1032	2003	1	2003-01-18	FMMO55	26992
1949	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1949	1032	2003	1	2003-01-18	FMMO50	26990
1950	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1950	2451	2003	1	2003-01-18	FMMO45	26994
1950	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1950	2451	2003	1	2003-01-18	FMMO50	26995
1951	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1951	1034	2003	1	2003-01-18	DURANKO	26998
1951	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1951	1034	2003	1	2003-01-18	PLA4	26997
1951	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1951	1034	2003	1	2003-01-18	FMMO65	26996
1952	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1952	1033	2003	1	2003-01-18	FMDO30	27001
1952	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1952	1033	2003	1	2003-01-18	FMMO40	26999
1952	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1952	1033	2003	1	2003-01-18	FMDO40	27000
1952	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1952	1033	2003	1	2003-01-18	FMDO45	27002
1953	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1953	1035	2003	1	2003-01-18	FMMO55	27005
1953	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1953	1035	2003	1	2003-01-18	FMDO55	27006
1953	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1953	1035	2003	1	2003-01-18	FMMO45	27004
1953	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1953	1035	2003	1	2003-01-18	FMMO50	27003
1953	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1953	1035	2003	1	2003-01-18	PLA4	27007
1954	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1954	1960	2003	1	2003-01-19	PLA9	27008
1955	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1955	1033	2003	1	2003-01-19	FMDO30	27009
1956	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1956	51	2003	1	2003-01-19	FMMO50	27011
1956	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1956	51	2003	1	2003-01-19	FMMO45	27010
1957	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1957	2470	2003	1	2003-01-19	FMDO45	27012
1957	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1957	2470	2003	1	2003-01-19	FMDO30	27013
1958	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1958	2451	2003	1	2003-01-19	FMMO50	27017
1958	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1958	2451	2003	1	2003-01-19	PLA6	27014
1958	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1958	2451	2003	1	2003-01-19	FMMO55	27015
1958	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1958	2451	2003	1	2003-01-19	FMMO40	27016
1959	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1959	2471	2003	1	2003-01-19	FMMO55	27019
1959	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1959	2471	2003	1	2003-01-19	PLA4	27021
1959	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1959	2471	2003	1	2003-01-19	FMMO65	27020
1959	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1959	2471	2003	1	2003-01-19	FMMO45	27018
1960	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1960	51	2003	1	2003-01-20	FMMO50	27022
1960	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1960	51	2003	1	2003-01-20	FMDO45	27023
1960	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1960	51	2003	1	2003-01-20	FMMO45	27024
1961	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1961	1474	2003	1	2003-01-20	FMMO45	27026
1961	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1961	1474	2003	1	2003-01-20	FMMO55	27025
1961	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1961	1474	2003	1	2003-01-20	PLA4	27028
1961	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1961	1474	2003	1	2003-01-20	FMMO50	27027
1962	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1962	31	2003	1	2003-01-20	FMDO45	27030
1962	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1962	31	2003	1	2003-01-20	FMDO30	27029
1963	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1963	1032	2003	1	2003-01-20	FMMO55	27033
1963	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1963	1032	2003	1	2003-01-20	FMMO50	27031
1963	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1963	1032	2003	1	2003-01-20	PLA4	27032
1963	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1963	1032	2003	1	2003-01-20	FMMO35	27034
1964	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1964	1035	2003	1	2003-01-20	FMMO55	27038
1964	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1964	1035	2003	1	2003-01-20	FMMO50	27035
1964	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1964	1035	2003	1	2003-01-20	PLA4	27037
1964	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1964	1035	2003	1	2003-01-20	FMMO45	27036
1965	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1965	1034	2003	1	2003-01-20	PLA6	27042
1965	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1965	1034	2003	1	2003-01-20	FMMO55	27041
1965	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1965	1034	2003	1	2003-01-20	FMMO45	27040
1965	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1965	1034	2003	1	2003-01-20	FMMO75	27039
1966	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1966	24	2003	1	2003-01-20	PLA9	27043
1967	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1967	2472	2003	1	2003-01-20	PLA9	27044
1968	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1968	1474	2003	1	2003-01-21	PLA4	27048
1968	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1968	1474	2003	1	2003-01-21	FMMO45	27046
1968	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1968	1474	2003	1	2003-01-21	FMMO50	27047
1968	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1968	1474	2003	1	2003-01-21	FMMO55	27045
1969	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1969	1034	2003	1	2003-01-21	FMMO45	27049
1969	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1969	1034	2003	1	2003-01-21	DURANKO	27050
1969	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1969	1034	2003	1	2003-01-21	PLA6	27052
1969	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1969	1034	2003	1	2003-01-21	FMMO55	27051
1970	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1970	1035	2003	1	2003-01-21	FMMO55	27055
1970	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1970	1035	2003	1	2003-01-21	PLA4	27056
1970	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1970	1035	2003	1	2003-01-21	FMMO50	27053
1970	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1970	1035	2003	1	2003-01-21	FMMO45	27054
1971	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1971	2473	2003	1	2003-01-21	FMMO40	27058
1971	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1971	2473	2003	1	2003-01-21	FMMO30	27057
1971	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1971	2473	2003	1	2003-01-21	FMMO45	27059
1972	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1972	51	2003	1	2003-01-21	FMMO50	27061
1972	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1972	51	2003	1	2003-01-21	FMMO45	27060
1972	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1972	51	2003	1	2003-01-21	FMDO45	27062
1973	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1973	1032	2003	1	2003-01-21	FMMO50	27064
1973	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1973	1032	2003	1	2003-01-21	FMMO55	27066
1973	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1973	1032	2003	1	2003-01-21	FMMO35	27063
1973	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1973	1032	2003	1	2003-01-21	PLA4	27065
1974	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1974	31	2003	1	2003-01-22	FMDO45	27068
1974	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1974	31	2003	1	2003-01-22	FMDO30	27067
1975	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1975	1034	2003	1	2003-01-22	FMMO45	27071
1975	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1975	1034	2003	1	2003-01-22	PLA4	27072
1975	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1975	1034	2003	1	2003-01-22	FMMO65	27070
1975	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1975	1034	2003	1	2003-01-22	FMMO55	27069
1976	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1976	33	2003	1	2003-01-22	FMMO55	27074
1976	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1976	33	2003	1	2003-01-22	PLA6	27076
1976	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1976	33	2003	1	2003-01-22	FMMO40	27073
1976	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1976	33	2003	1	2003-01-22	FMMO50	27075
1977	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1977	1035	2003	1	2003-01-22	FMMO45	27078
1977	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1977	1035	2003	1	2003-01-22	FMMO50	27077
1977	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1977	1035	2003	1	2003-01-22	PLA4	27080
1977	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1977	1035	2003	1	2003-01-22	FMMO55	27079
1526	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1526	1474	2003	2	2003-02-15	FMMO50	26662
1526	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1526	1474	2003	2	2003-02-15	FMMO30	26663
1526	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1526	1474	2003	2	2003-02-15	FMMO55	26661
1526	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1526	1474	2003	2	2003-02-15	FMMO45	26665
1526	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1526	1474	2003	2	2003-02-15	PLA6	26664
1527	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1527	33	2003	2	2003-02-15	PLA	26669
1527	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1527	33	2003	2	2003-02-15	FMMO55	26666
1527	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1527	33	2003	2	2003-02-15	FMMO45	26668
1527	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1527	33	2003	2	2003-02-15	FMMO50	26667
1528	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1528	1032	2003	2	2003-02-15	FMMO45	26673
1528	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1528	1032	2003	2	2003-02-15	FMMO55	26671
1528	ML	Mali	5	Lac de Manantali	3	Amont	Bokadary daga	1528	1032	2003	2	2003-02-15	FMMO50	26672
